id,root,name,layer,parent,children
0,constant,constant,0,null,numeric
1,constant,numeric,1,constant,yaml-version
2,constant,yaml-version,2,numeric,yaml
3,constant,yaml,3,yaml-version,null
4,keyword,keyword,0,null,other
5,keyword,other,1,keyword,directive
6,keyword,directive,2,other,yaml
7,keyword,yaml,3,directive,yaml
8,keyword,yaml,4,yaml,null
9,meta,meta,0,null,1
10,meta,1,1,meta,3
11,meta,3,2,1,yaml
12,meta,yaml,3,3,null
13,meta,meta,0,null,directives
14,meta,directives,1,meta,yaml
15,meta,yaml,2,directives,null
16,punctuation,punctuation,0,null,definition
17,punctuation,definition,1,punctuation,directive
18,punctuation,directive,2,definition,begin
19,punctuation,begin,3,directive,yaml
20,punctuation,yaml,4,begin,null
21,punctuation,punctuation,0,null,whitespace
22,punctuation,whitespace,1,punctuation,separator
23,punctuation,separator,2,whitespace,yaml
24,punctuation,yaml,3,separator,null
